sample_id,hole_id,from_ft,to_ft,from_m,to_m,description,qaqc,source_samples,ag_ppm,ag_ppm(2),al_%,as_ppm,au_ppm,au_ppm(2),ba_ppm,be_ppm,bi_ppm,ca_%,cd_ppm,ce_ppm,co_ppm,cr_ppm,cs_ppm,cu_%,cu_ppm,fe_%,ga_ppm,ge_ppm,hf_ppm,in_ppm,k_%,la_ppm,li_ppm,mg_%,mn_ppm,mo_ppm,na_%,nb_ppm,ni_ppm,p_ppm,pb_%,pb_ppm,rb_ppm,re_ppm,recvd_wt._kg,s_%,sb_ppm,sc_ppm,se_ppm,sn_ppm,sn_ppm(2),source_assays,sr_ppm,ta_ppm,te_ppm,th_ppm,ti_%,tl_ppm,u_ppm,v_ppm,w_ppm,y_ppm,zn_%,zn_ppm,zr_ppm
D548499,KM-21-52,2454.0,2458.0,748.0,749.2,light gray schist; no mineralization,0,KM-21-52.xlsx,<1,0.0,4.64,<50,0.005,0.0,320,<10,<20,4.76,<10,0.0,<10,10,0,0.0,180,1.86,<50,0.0,0,0.0,1.0,<50,0.0,1.77,320,<10,1.16,0,<10,260,0.0,<20,0,0,4.56,0.16,<50,10,0,0.0,0,TU21288694.csv,60,0,0.0,<50,0.15,<50,<50,20,<50,0.0,0,180,0.0
D548501,KM-21-52,2458.0,2462.0,749.2,750.4,light gray schist; 0.01% chalcopyrite,0,KM-21-52.xlsx,<1,0.0,4.72,<50,0.012,0.0,250,<10,<20,5.30,<10,0.0,<10,<10,0,0.0,1040,2.42,<50,0.0,0,0.0,0.9,<50,0.0,1.81,470,<10,1.21,0,<10,220,0.0,20,0,0,5.2,0.31,<50,10,0,0.0,0,TU21288694.csv,60,0,0.0,<50,0.14,<50,<50,20,<50,0.0,0,410,0.0
D548502,KM-21-52,2462.0,2465.5,750.4,751.5,"light gray schist, trace black chlorite; 7% chalcopyrite, 5% very fine pyrite",0,KM-21-52.xlsx,5,0.0,4.18,60,0.376,0.0,120,<10,<20,5.68,10,0.0,10,<10,0,0.0,5620,3.21,<50,0.0,0,0.0,0.6,<50,0.0,1.85,570,<10,1.15,0,<10,170,0.0,780,0,0,4.69,0.73,<50,10,0,0.0,0,TU21288694.csv,60,0,0.0,<50,0.10,<50,<50,30,<50,0.0,0,2180,0.0
D548503,KM-21-52,2465.5,2468.0,751.5,752.2,"semi-massive to massive sulfides; in light gray schist, trace black chlorite; 10% chalcopyrite, 15% pyrite, 7% sphalerite, 1% tetrahedrite-tennantite??",0,KM-21-52.xlsx,14,0.0,2.51,460,1.120,0.0,60,<10,<20,8.87,100,0.0,60,<10,0,0.0,15300,10.3,<50,0.0,0,0.0,0.4,<50,0.0,3.65,1170,<10,0.50,0,10,130,0.0,3290,0,0,3.39,9.85,190,<10,0,0.0,0,TU21288694.csv,40,0,0.0,<50,<0.05,<50,<50,30,<50,0.0,0,30800,0.0
D548504,KM-21-52,2468.0,2471.0,752.2,753.2,"light gray schist, trace black chlorite; 1% chalcopyrite, 2% pyrite, 0.5% sphalerite",0,KM-21-52.xlsx,1,0.0,5.51,90,0.137,0.0,140,<10,<20,7.79,<10,0.0,10,<10,0,0.0,2040,4.47,<50,0.0,0,0.0,0.7,<50,0.0,3.13,550,<10,1.05,0,<10,170,0.0,330,0,0,3.75,1.84,<50,10,0,0.0,0,TU21288694.csv,60,0,0.0,<50,0.10,<50,<50,20,<50,0.0,0,700,0.0
D548505,KM-21-52,2471.0,2474.5,753.2,754.2,"light gray schist, moderate black chlorite; 2% pyrite (cubes)",0,KM-21-52.xlsx,4,0.0,6.41,1010,0.189,0.0,170,<10,<20,5.01,10,0.0,10,<10,0,0.0,5690,3.43,<50,0.0,0,0.0,0.9,<50,0.0,1.88,340,<10,1.37,0,<10,150,0.0,980,0,0,4.0,1.57,<50,10,0,0.0,0,TU21288694.csv,60,0,0.0,<50,0.11,<50,<50,20,<50,0.0,0,3060,0.0
D548506,KM-21-52,2474.5,2476.0,754.2,754.7,"stringer to semi-massive sulfides in light gray schist, moderate black chlorite; 7-10% chalcopyrite, 10% pyrite, 7% sphalerite, 1% tetrahedrite-tennantite",0,KM-21-52.xlsx,18,0.0,2.38,800,0.757,0.0,60,<10,20,5.72,60,0.0,150,<10,0,0.0,39300,10.45,<50,0.0,0,0.0,0.4,<50,0.0,2.22,670,<10,0.44,0,10,90,0.0,2790,0,0,2.05,9.60,80,<10,0,0.0,0,TU21288694.csv,30,0,0.0,<50,0.05,<50,<50,10,<50,0.0,0,17700,0.0
D548507,KM-21-52,2476.0,2479.0,754.7,755.6,"stringers in light gray schist, trace black chlorite; 0.1% chalcopyrite, 1% pyrite, 2% galena(??)",0,KM-21-52.xlsx,55,0.0,3.24,2040,1.020,0.0,80,<10,<20,8.56,30,0.0,30,<10,0,0.0,11900,6.14,<50,0.0,0,0.0,0.5,<50,0.0,3.95,1110,<10,0.51,0,10,100,0.0,1020,0,0,3.58,4.31,1690,10,0,0.0,0,TU21288694.csv,40,0,0.0,<50,0.05,<50,<50,10,<50,0.0,0,9020,0.0
D548508,KM-21-52,2479.0,2484.0,755.6,757.1,"stringers in medium gray schist, trace black chlorite; 15% pyrite, 5-7% chalcopyrite, 2-3% tetrahedrite-tennantite",0,KM-21-52.xlsx,9,0.0,6.49,1720,0.402,0.0,150,<10,<20,4.27,10,0.0,20,<10,0,0.0,5710,5.03,<50,0.0,0,0.0,0.7,<50,0.0,3.09,440,<10,0.93,0,<10,210,0.0,570,0,0,6.82,1.71,140,10,0,0.0,0,TU21288694.csv,50,0,0.0,<50,0.10,<50,<50,20,<50,0.0,0,3430,0.0
D548509,KM-21-52,2484.0,2487.5,757.1,758.2,"light gray schist; 0.1% pyrite, 5-7% chalcopyrite, 2-3% tetrahedrite-tennantite",0,KM-21-52.xlsx,32,0.0,4.08,3910,1.255,0.0,100,<10,<20,5.91,50,0.0,90,<10,0,0.0,20900,8.83,<50,0.0,0,0.0,0.6,<50,0.0,2.86,690,<10,0.65,0,10,140,0.0,2380,0,0,4.26,7.47,510,10,0,0.0,0,TU21288694.csv,40,0,0.0,<50,0.07,<50,<50,20,<50,0.0,0,15450,0.0
D548511,KM-21-52,2487.5,2492.0,758.2,759.6,light gray schist; 0.1% pyrite (in scattered crystals to 6mm),0,KM-21-52.xlsx,1,0.0,4.86,<50,0.006,0.0,210,<10,<20,6.30,<10,0.0,<10,<10,0,0.0,90,2.73,<50,0.0,0,0.0,1.0,<50,0.0,3.32,870,<10,0.83,0,<10,230,0.0,40,0,0,6.49,0.34,<50,10,0,0.0,0,TU21288694.csv,50,0,0.0,<50,0.11,<50,<50,10,<50,0.0,0,340,0.0
D548512,KM-21-52,2492.0,2497.0,759.6,761.1,"light gray schist; 0.1% pyrite (disseminated and fine), 0.01% chalcopyrite (1 irregular bleb)",0,KM-21-52.xlsx,<1,0.0,5.18,50,0.009,0.0,220,<10,<20,6.98,<10,0.0,<10,<10,0,0.0,220,2.56,<50,0.0,0,0.0,1.0,<50,0.0,3.71,860,<10,0.76,0,<10,240,0.0,<20,0,0,6.71,0.31,<50,10,0,0.0,0,TU21288694.csv,40,0,0.0,<50,0.10,<50,<50,20,<50,0.0,0,420,0.0
D548513,KM-21-52,2497.0,2502.0,761.1,762.6,"medium gray schist, moderate black chlorite; no mineralization",0,KM-21-52.xlsx,1,0.0,4.06,<50,0.015,0.0,110,<10,<20,2.80,<10,0.0,10,10,0,0.0,430,4.87,<50,0.0,0,0.0,0.5,<50,0.0,3.24,600,<10,0.65,0,<10,410,0.0,20,0,0,5.51,0.12,<50,10,0,0.0,0,TU21288694.csv,30,0,0.0,<50,0.12,<50,<50,70,<50,0.0,0,450,0.0
D548514,KM-21-52,2545.0,2550.0,775.7,777.2,medium gray schist; 0.01% pyrite,0,KM-21-52.xlsx,1,0.0,3.81,100,0.006,0.0,270,<10,<20,2.83,<10,0.0,<10,<10,0,0.0,50,2.86,<50,0.0,0,0.0,0.8,<50,0.0,0.94,980,<10,0.98,0,<10,230,0.0,20,0,0,5.5,0.50,<50,10,0,0.0,0,TU21288694.csv,40,0,0.0,<50,0.11,<50,<50,10,<50,0.0,0,120,0.0
D548515,KM-21-52,2550.0,2554.5,777.2,778.6,medium gray schist; 1% pyrite,0,KM-21-52.xlsx,3,0.0,6.61,50,0.045,0.0,290,<10,<20,5.78,<10,0.0,10,<10,0,0.0,70,9.56,<50,0.0,0,0.0,1.1,<50,0.0,2.43,4990,<10,0.92,0,<10,440,0.0,100,0,0,3.55,3.41,<50,20,0,0.0,0,TU21288694.csv,60,0,0.0,<50,0.09,<50,<50,40,<50,0.0,0,260,0.0
D548516,KM-21-52,2554.5,2555.7,778.6,779.0,"semi-massive sulfides; 40% pyrite, 3-5% galena, 5-7% sphalerite",0,KM-21-52.xlsx,63,0.0,4.89,2640,0.108,0.0,210,<10,<20,1.26,50,0.0,<10,<10,0,0.0,200,16.7,<50,0.0,0,0.0,1.2,<50,0.0,1.33,1120,10,0.62,0,<10,230,0.0,17000,0,0,1.69,>10.0,200,10,0,0.0,0,TU21288694.csv,30,0,0.0,<50,0.07,<50,<50,40,<50,0.0,0,29900,0.0
D548517,KM-21-52,2555.7,2560.0,779.0,780.3,medium gray schist + exhalite + sparse stringers; 1% pyrite,0,KM-21-52.xlsx,6,0.0,3.60,140,0.015,0.0,170,<10,<20,7.13,<10,0.0,<10,<10,0,0.0,40,5.99,<50,0.0,0,0.0,1.0,<50,0.0,2.66,2780,<10,0.42,0,<10,390,0.0,370,0,0,3.75,3.16,<50,10,0,0.0,0,TU21288694.csv,40,0,0.0,<50,0.11,<50,<50,10,<50,0.0,0,1180,0.0
D548518,KM-21-52,2560.0,2563.5,780.3,781.4,"medium gray schist + sparse stringers; 2% pyrite, 0.1% galena",0,KM-21-52.xlsx,14,0.0,4.96,340,0.059,0.0,250,<10,<20,3.20,10,0.0,<10,<10,0,0.0,60,4.69,<50,0.0,0,0.0,1.4,<50,0.0,1.23,1030,10,0.53,0,<10,190,0.0,1940,0,0,4.32,3.87,60,10,0,0.0,0,TU21288694.csv,40,0,0.0,<50,0.08,<50,<50,10,<50,0.0,0,3670,0.0
D548519,KM-21-52,2563.5,2567.5,781.4,782.6,"medium gray schist, no mineralization",0,KM-21-52.xlsx,6,0.0,5.79,80,0.013,0.0,280,<10,<20,2.24,<10,0.0,10,<10,0,0.0,60,4.86,<50,0.0,0,0.0,1.9,<50,0.0,1.42,730,<10,0.56,0,<10,680,0.0,50,0,0,4.07,0.89,<50,20,0,0.0,0,TU21288694.csv,40,0,0.0,<50,0.11,<50,<50,20,<50,0.0,0,300,0.0
D548521,KM-21-52,2567.5,2571.5,782.6,783.8,"medium gray schist + stringer; 0.1% chalcopyrite(??), 3-5% pyrite",0,KM-21-52.xlsx,106,0.0,5.10,300,0.094,0.0,260,<10,<20,2.52,<10,0.0,<10,<10,0,0.0,130,5.8,<50,0.0,0,0.0,1.6,<50,0.0,0.86,750,10,0.77,0,<10,200,0.0,3860,0,0,4.16,5.83,160,10,0,0.0,0,TU21288694.csv,40,0,0.0,<50,0.08,<50,<50,10,<50,0.0,0,3900,0.0
D548522,KM-21-52,2571.5,2576.5,783.8,785.3,medium gray schist + 1 cm band of mineralization; 1% pyrite,0,KM-21-52.xlsx,7,0.0,3.48,90,0.030,0.0,180,<10,<20,2.44,<10,0.0,10,<10,0,0.0,100,2.17,<50,0.0,0,0.0,1.1,<50,0.0,0.99,420,<10,0.29,0,<10,140,0.0,50,0,0,5.4,1.32,80,10,0,0.0,0,TU21288694.csv,20,0,0.0,<50,0.06,<50,<50,10,<50,0.0,0,280,0.0
D548523,KM-21-52,2576.5,2581.5,785.3,786.8,light gray schist; no mineralization,0,KM-21-52.xlsx,2,0.0,6.21,200,0.016,0.0,370,<10,<20,4.48,<10,0.0,<10,<10,0,0.0,50,2.18,<50,0.0,0,0.0,2.3,<50,0.0,1.63,1050,<10,0.63,0,<10,280,0.0,20,0,0,6.53,0.29,<50,10,0,0.0,0,TU21288694.csv,50,0,0.0,<50,0.13,<50,<50,10,<50,0.0,0,180,0.0
D548524,KM-21-52,2581.5,2583.5,786.8,787.4,"massive sulfides; 60% ultrafine pyrite, 7% tetrahedrite-tennantite, 1-2% galena(??)",0,KM-21-52.xlsx,30,0.0,2.85,1610,0.316,0.0,110,<10,<20,3.66,<10,0.0,10,<10,0,0.0,120,22.5,<50,0.0,0,0.0,0.7,<50,0.0,1.42,1220,<10,0.37,0,<10,<50,0.0,720,0,0,3.2,>10.0,110,10,0,0.0,0,TU21288694.csv,30,0,0.0,<50,<0.05,<50,<50,<10,<50,0.0,0,1040,0.0
D548525,KM-21-52,2583.5,2585.7,787.4,788.1,medium gray schist; no mineralization,0,KM-21-52.xlsx,23,0.0,3.48,4650,0.943,0.0,170,<10,<20,1.79,30,0.0,<10,<10,0,0.0,110,1.92,<50,0.0,0,0.0,1.1,<50,0.0,0.73,430,<10,0.35,0,<10,<50,0.0,4610,0,0,2.73,1.99,120,10,0,0.0,0,TU21288694.csv,20,0,0.0,<50,0.07,<50,<50,10,<50,0.0,0,16850,0.0
D548526,KM-21-52,2585.7,2590.5,788.1,789.6,"semi-massive to massive sulfides; 25% pyrite, 0.01% chalcopyrite, 0.1% galena(??)",0,KM-21-52.xlsx,31,0.0,3.61,9460,1.420,0.0,230,<10,<20,2.58,50,0.0,10,<10,0,0.0,460,16.2,<50,0.0,0,0.0,1.3,<50,0.0,0.81,850,<10,0.71,0,<10,240,0.0,1060,0,0,6.37,>10.0,360,10,0,0.0,0,TU21288694.csv,40,0,0.0,<50,0.05,<50,<50,<10,<50,0.0,0,16800,0.0
D548527,KM-21-52,2590.5,2594.0,789.6,790.6,light gray schist; no mineralization,0,KM-21-52.xlsx,6,0.0,5.69,160,0.059,0.0,330,<10,<20,4.90,<10,0.0,<10,<10,0,0.0,60,3.78,<50,0.0,0,0.0,2.0,<50,0.0,2.18,1210,<10,0.38,0,<10,200,0.0,50,0,0,4.44,0.88,50,10,0,0.0,0,TU21288694.csv,40,0,0.0,<50,0.09,<50,<50,10,<50,0.0,0,640,0.0
D548528,KM-21-52,2594.0,2597.5,790.6,791.7,light gray schist; no mineralization,0,KM-21-52.xlsx,2,0.0,6.50,210,0.019,0.0,370,<10,<20,4.14,<10,0.0,10,<10,0,0.0,50,4.1,<50,0.0,0,0.0,2.0,<50,0.0,1.94,890,<10,0.52,0,<10,630,0.0,50,0,0,4.24,0.30,<50,20,0,0.0,0,TU21288694.csv,50,0,0.0,<50,0.13,<50,<50,20,<50,0.0,0,140,0.0
D548529,KM-21-52,2597.5,2601.0,791.7,792.8,light gray schist; no mineralization,0,KM-21-52.xlsx,16,0.0,6.48,1700,0.498,0.0,410,<10,<20,5.26,10,0.0,10,<10,0,0.0,600,3.62,<50,0.0,0,0.0,2.1,<50,0.0,1.96,1050,<10,0.58,0,<10,330,0.0,160,0,0,4.04,0.97,360,20,0,0.0,0,TU21288694.csv,60,0,0.0,<50,0.12,<50,<50,20,<50,0.0,0,2530,0.0
D548531,KM-21-52,2601.0,2603.0,792.8,793.4,"light gray schist; 0.001% pyrite, 0.01% galena, 0.001% tetrahedrite-tennantite",0,KM-21-52.xlsx,8,0.0,5.30,960,0.230,0.0,370,<10,<20,10.55,10,0.0,20,<10,0,0.0,320,7.17,<50,0.0,0,0.0,1.6,<50,0.0,4.08,2620,<10,0.48,0,<10,410,0.0,490,0,0,2.95,1.86,170,20,0,0.0,0,TU21288694.csv,70,0,0.0,<50,0.15,<50,<50,50,<50,0.0,0,4850,0.0
D548532,KM-21-52,2603.0,2607.0,793.4,794.6,light gray schist; no mineralization,0,KM-21-52.xlsx,<1,0.0,7.03,<50,0.005,0.0,930,<10,<20,3.73,<10,0.0,30,<10,0,0.0,110,8.04,<50,0.0,0,0.0,2.7,<50,0.0,1.96,1500,<10,0.38,0,<10,770,0.0,<20,0,0,4.6,0.31,<50,40,0,0.0,0,TU21288694.csv,40,0,0.0,<50,0.21,<50,<50,150,<50,0.0,0,130,0.0
D548580,KM-21-52A,nan,nan,nan,nan,0,BLANK CDN-BL-10,KM-21-52A.xlsx,<1,0.0,4.18,<50,<0.005,0.0,790,<10,<20,1.42,<10,0.0,<10,30,0,0.0,30,2.3,<50,0.0,0,0.0,1.6,<50,0.0,0.29,580,<10,3.13,0,10,330,0.0,20,0,0,0.06,<0.05,<50,<10,0,0.0,0,TU21320713.csv,180,0,0.0,<50,0.16,<50,<50,30,<50,0.0,0,100,0.0
D548590,KM-21-52A,nan,nan,nan,nan,0,STD CDN-ME-1902,KM-21-52A.xlsx,>200,355.0,2.64,1660,5.35,0.0,1420,<10,30,2.50,190,0.0,70,90,0,0.0,7800,18.85,<50,0.0,0,0.0,0.9,<50,0.0,1.25,1310,780,0.66,0,60,460,0.0,21800,0,0,0.11,>10.0,1060,10,0,0.0,0,TU21320713.csv,90,0,0.0,<50,0.18,<50,<50,130,70,0.0,0,36600,0.0
D548600,KM-21-52A,nan,nan,nan,nan,0,BLANK CDN-BL-10,KM-21-52A.xlsx,1,0.0,3.12,<50,<0.005,0.0,760,<10,<20,1.42,<10,0.0,10,30,0,0.0,30,2.19,<50,0.0,0,0.0,1.7,<50,0.0,0.23,560,<10,3.18,0,20,300,0.0,<20,0,0,0.06,<0.05,<50,<10,0,0.0,0,TU21320713.csv,160,0,0.0,<50,0.15,<50,<50,30,<50,0.0,0,90,0.0
D548610,KM-21-52A,nan,nan,nan,nan,0,STD CDN-ME-1410,KM-21-52A.xlsx,70,0.0,1.20,180,0.556,0.0,<50,<10,120,0.92,110,0.0,320,20,0,0.0,37400,28.7,<50,0.0,0,0.0,0.1,<50,0.0,1.96,780,10,0.07,0,60,100,0.0,2450,0,0,0.11,>10.0,<50,<10,0,0.0,0,TU21320713.csv,10,0,0.0,<50,0.05,<50,<50,10,80,0.0,0,36200,0.0
D548620,KM-21-52A,nan,nan,nan,nan,0,BLANK CDN-BL-10,KM-21-52A.xlsx,<1,0.0,4.15,<50,<0.005,0.0,780,<10,<20,1.38,<10,0.0,10,30,0,0.0,30,2.22,<50,0.0,0,0.0,1.7,<50,0.0,0.3,560,<10,3.17,0,10,340,0.0,<20,0,0,0.06,<0.05,<50,<10,0,0.0,0,TU21320713.csv,160,0,0.0,<50,0.16,<50,<50,30,<50,0.0,0,30,0.0
D548630,KM-21-52A,nan,nan,nan,nan,0,STD CDN-ME-1902,KM-21-52A.xlsx,>200,355.0,2.41,1690,5.32,0.0,1120,<10,20,2.37,190,0.0,70,90,0,0.0,7780,17.6,<50,0.0,0,0.0,0.9,<50,0.0,1.2,1230,760,0.66,0,60,450,0.0,21600,0,0,0.11,>10.0,1020,<10,0,0.0,0,TU21320713.csv,90,0,0.0,<50,0.18,<50,<50,140,100,0.0,0,36100,0.0
D548640,KM-21-52A,nan,nan,nan,nan,0,BLANK CDN-BL-10,KM-21-52A.xlsx,1,0.0,7.27,<50,<0.005,0.0,850,<10,<20,1.67,<10,0.0,<10,20,0,0.0,30,2.51,<50,0.0,0,0.0,1.2,<50,0.0,0.39,590,<10,3.27,0,10,360,0.0,<20,0,0,0.06,<0.05,<50,10,0,0.0,0,TU21320713.csv,200,0,0.0,<50,0.17,<50,<50,30,<50,0.0,0,30,0.0
D548650,KM-21-52A,nan,nan,nan,nan,0,STD CDN-ME-1410,KM-21-52A.xlsx,72,0.0,1.21,170,0.552,0.0,<50,<10,100,0.94,110,0.0,320,20,0,0.0,37800,29.5,<50,0.0,0,0.0,0.1,<50,0.0,2.01,790,10,0.07,0,60,110,0.0,2500,0,0,0.11,>10.0,<50,<10,0,0.0,0,TU21320713.csv,10,0,0.0,<50,0.05,<50,<50,10,90,0.0,0,37000,0.0
D548577,KM-21-52A,2497.0,2501.5,761.1,762.5,light gray schist; no mineralization,0,KM-21-52A.xlsx,1,0.0,4.23,50,0.012,0.0,280,<10,<20,3.23,<10,0.0,20,30,0,0.0,40,5.2,<50,0.0,0,0.0,1.1,<50,0.0,4.14,670,<10,0.29,0,20,310,0.0,60,0,0,4.45,<0.05,<50,10,0,0.0,0,TU21320713.csv,70,0,0.0,<50,0.14,<50,<50,140,<50,0.0,0,270,0.0
D548578,KM-21-52A,2501.5,2505.5,762.5,763.7,light gray schist; no mineralization,0,KM-21-52A.xlsx,4,0.0,4.57,60,0.030,0.0,370,<10,<20,1.77,<10,0.0,10,20,0,0.0,120,4.09,<50,0.0,0,0.0,1.6,<50,0.0,2.58,740,<10,0.42,0,10,250,0.0,70,0,0,3.3,0.15,70,10,0,0.0,0,TU21320713.csv,60,0,0.0,<50,0.13,<50,<50,90,<50,0.0,0,1150,0.0
D548579,KM-21-52A,2505.5,2509.5,763.7,764.9,"massive-sulfides; 50% pyrite, 10% chalcopyrite, 3% tetrahedrite-tennantite, 3-7% sphalerite",0,KM-21-52A.xlsx,132,0.0,1.23,6980,3.01,0.0,70,<10,<20,0.88,250,0.0,<10,10,0,0.0,3760,24.4,<50,0.0,0,0.0,0.3,<50,0.0,0.7,960,<10,0.09,0,10,60,0.0,16800,0,0,6.49,>10.0,1640,<10,0,0.0,0,TU21320713.csv,20,0,0.0,<50,<0.05,<50,<50,10,110,0.0,0,86900,0.0
D548581,KM-21-52A,2509.5,2514.0,764.9,766.3,light gray schist; 0.01% pyrite (in small streaks),0,KM-21-52A.xlsx,1,0.0,2.65,60,0.101,0.0,160,<10,<20,1.32,<10,0.0,<10,10,0,0.0,20,2.13,<50,0.0,0,0.0,0.9,<50,0.0,0.77,250,<10,0.56,0,<10,180,0.0,130,0,0,5.54,1.54,<50,10,0,0.0,0,TU21320713.csv,40,0,0.0,<50,0.08,<50,<50,10,<50,0.0,0,190,0.0
D548582,KM-21-52A,2514.0,2518.0,766.3,767.5,light gray schist; no mineralization,0,KM-21-52A.xlsx,3,0.0,2.79,50,0.153,0.0,190,<10,<20,0.83,<10,0.0,<10,10,0,0.0,40,2.25,<50,0.0,0,0.0,1.0,<50,0.0,0.62,190,<10,0.76,0,<10,190,0.0,130,0,0,4.45,2.13,<50,10,0,0.0,0,TU21320713.csv,40,0,0.0,<50,0.09,<50,<50,10,<50,0.0,0,370,0.0
D548583,KM-21-52A,2518.0,2522.0,767.5,768.7,light gray schist; 1-2% pyrite,0,KM-21-52A.xlsx,4,0.0,3.46,60,0.218,0.0,260,<10,<20,0.67,<10,0.0,<10,10,0,0.0,30,2.83,<50,0.0,0,0.0,1.3,<50,0.0,0.47,180,<10,1.06,0,<10,270,0.0,120,0,0,4.86,3.07,<50,10,0,0.0,0,TU21320713.csv,50,0,0.0,<50,0.08,<50,<50,10,<50,0.0,0,470,0.0
D548584,KM-21-52A,2522.0,2527.0,768.7,770.2,light gray schist; 0.01% pyrite,0,KM-21-52A.xlsx,4,0.0,3.83,70,0.146,0.0,240,<10,<20,1.26,<10,0.0,<10,10,0,0.0,50,2.71,<50,0.0,0,0.0,1.1,<50,0.0,0.75,230,<10,0.76,0,<10,220,0.0,230,0,0,5.5,2.48,<50,10,0,0.0,0,TU21320713.csv,50,0,0.0,<50,0.09,<50,<50,10,<50,0.0,0,330,0.0
D548585,KM-21-52A,2527.0,2532.0,770.2,771.8,light gray schist; no mineralization,0,KM-21-52A.xlsx,4,0.0,4.28,80,0.080,0.0,250,<10,<20,2.25,<10,0.0,10,10,0,0.0,70,3.17,<50,0.0,0,0.0,1.3,<50,0.0,1.04,330,<10,0.80,0,<10,240,0.0,290,0,0,6.46,2.20,60,10,0,0.0,0,TU21320713.csv,50,0,0.0,<50,0.11,<50,<50,10,<50,0.0,0,490,0.0
D548586,KM-21-52A,2532.0,2537.0,771.8,773.3,"light gray schist + minor black chlorite; 10-15% pyrite, 2-3% chalcopyrite, 1% sphalerite (in stringer)",0,KM-21-52A.xlsx,68,0.0,5.17,4610,1.565,0.0,150,<10,<20,2.56,20,0.0,10,10,0,0.0,9140,9.05,<50,0.0,0,0.0,0.9,<50,0.0,1.5,430,<10,0.65,0,<10,140,0.0,5130,0,0,5.55,7.04,1280,10,0,0.0,0,TU21320713.csv,50,0,0.0,<50,0.08,<50,<50,10,<50,0.0,0,13950,0.0
D548587,KM-21-52A,2537.0,2541.0,773.3,774.5,"massive-sulfides; 50% very fine pyrite, 7-10% chalcopyrite, 2% tetrahedrite-tennantite, 5% sphalerite",0,KM-21-52A.xlsx,177,0.0,0.96,67100,3.57,0.0,<50,<10,20,2.10,200,0.0,40,<10,0,0.0,19950,27.6,<50,0.0,0,0.0,0.2,<50,0.0,0.85,940,<10,0.07,0,<10,<50,0.0,34600,0,0,7.76,>10.0,3050,<10,0,0.0,0,TU21320713.csv,10,0,0.0,<50,<0.05,<50,<50,<10,110,0.0,0,85800,0.0
D548588,KM-21-52A,2541.0,2545.5,774.5,775.9,"medium gray schist + black chlorite; 3% pyrite, 0.01% chalcopyrite",0,KM-21-52A.xlsx,4,0.0,4.38,780,0.147,0.0,180,<10,<20,9.22,10,0.0,<10,10,0,0.0,1740,6.9,<50,0.0,0,0.0,1.1,<50,0.0,2.94,1810,<10,0.48,0,<10,200,0.0,9740,0,0,5.1,2.53,4970,10,0,0.0,0,TU21320713.csv,70,0,0.0,<50,0.06,<50,<50,10,<50,0.0,0,2120,0.0
D548589,KM-21-52A,2545.5,2549.5,775.9,777.1,"semi-massive + exhalite(???); 25% pyrite, 5% chalcopyrite, 1% tetrahedrite-tennantite, 1% too fine to ID",0,KM-21-52A.xlsx,8,0.0,4.71,13650,0.244,0.0,230,<10,<20,5.43,40,0.0,10,10,0,0.0,1220,15.75,<50,0.0,0,0.0,1.1,<50,0.0,2.13,1500,20,0.28,0,<10,1120,0.0,1330,0,0,5.08,9.68,570,10,0,0.0,0,TU21320713.csv,50,0,0.0,<50,0.07,<50,<50,10,<50,0.0,0,11500,0.0
D548591,KM-21-52A,2549.5,2552.0,777.1,777.8,"medium gray schist + 0.5 feet of massive sulfides; 10-15% very fine pyrite, 3% chalcopyrite, 0.1% tetrahedrite-tennantite",0,KM-21-52A.xlsx,13,0.0,3.41,13150,0.497,0.0,70,<10,<20,5.14,40,0.0,10,<10,0,0.0,530,13.55,<50,0.0,0,0.0,0.4,<50,0.0,2.25,1340,50,0.33,0,<10,400,0.0,1000,0,0,3.35,7.79,260,10,0,0.0,0,TU21320713.csv,30,0,0.0,<50,0.09,<50,<50,30,<50,0.0,0,14550,0.0
D548592,KM-21-52A,2552.0,2556.0,777.8,779.1,medium gray schist; no mineralization,0,KM-21-52A.xlsx,1,0.0,6.06,500,0.019,0.0,140,<10,<20,2.02,<10,0.0,20,<10,0,0.0,120,7.83,<50,0.0,0,0.0,0.8,<50,0.0,2.19,940,<10,0.71,0,<10,940,0.0,90,0,0,5.36,0.47,<50,30,0,0.0,0,TU21320713.csv,50,0,0.0,<50,0.13,<50,<50,100,<50,0.0,0,740,0.0
D548593,KM-21-52A,2556.0,2560.0,779.1,780.3,medium gray schist; 1% very fine pyrite,0,KM-21-52A.xlsx,17,0.0,5.97,360,0.202,0.0,120,<10,<20,4.57,10,0.0,10,<10,0,0.0,680,8.29,<50,0.0,0,0.0,0.7,<50,0.0,2.77,1180,<10,0.66,0,<10,690,0.0,1000,0,0,4.35,2.79,210,20,0,0.0,0,TU21320713.csv,60,0,0.0,<50,0.16,<50,<50,60,<50,0.0,0,4060,0.0
D548594,KM-21-52A,2560.0,2564.0,780.3,781.5,"medium gray schist + minor black chlorite; 3% very fine pyrite, 0.1% chalcopyrite",0,KM-21-52A.xlsx,43,0.0,6.62,990,0.822,0.0,120,<10,<20,5.44,10,0.0,10,<10,0,0.0,840,5.71,<50,0.0,0,0.0,0.8,<50,0.0,2.7,1180,<10,1.04,0,<10,320,0.0,2200,0,0,3.64,2.78,310,10,0,0.0,0,TU21320713.csv,80,0,0.0,<50,0.15,<50,<50,20,<50,0.0,0,3200,0.0
